atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:domain_policy_prompt_compiler:TEMPLATE:creative,reference,template_ref,TPL_CREATIVE_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""template_id"": ""TPL_CREATIVE_V1""}","[""kind:template_ref"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:SECTION:creative:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:creative"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:creative""]",domain_policy_prompt_compiler,creative,4
ATOM:domain_policy_prompt_compiler:PROFILE:persona,rule,domain_profile,persona,"{""default_template_id"": ""TPL_PERSONA_V1"", ""description"": ""System prompt/persona compiler specification"", ""domain_type"": ""persona"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""low""}","[""domain_type:persona"", ""kind:domain_profile"", ""risk:low"", ""template_id:TPL_PERSONA_V1""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:TEMPLATE:persona,reference,template_ref,TPL_PERSONA_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""template_id"": ""TPL_PERSONA_V1""}","[""kind:template_ref"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:SECTION:persona:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:persona"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:persona""]",domain_policy_prompt_compiler,persona,5
ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,rule,domain_profile,decision_analysis,"{""default_template_id"": ""TPL_DECISION_V1"", ""description"": ""Trade-off framing and decision scoring spec"", ""domain_type"": ""decision_analysis"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium""}","[""domain_type:decision_analysis"", ""kind:domain_profile"", ""risk:medium"", ""template_id:TPL_DECISION_V1""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:TEMPLATE:decision_analysis,reference,template_ref,TPL_DECISION_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""template_id"": ""TPL_DECISION_V1""}","[""kind:template_ref"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:SECTION:decision_analysis:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:decision_analysis""]",domain_policy_prompt_compiler,decision_analysis,6
ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,rule,domain_profile,customer_support,"{""default_template_id"": ""TPL_SUPPORT_V1"", ""description"": ""Customer support response spec with policy constraints"", ""domain_type"": ""customer_support"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium""}","[""domain_type:customer_support"", ""kind:domain_profile"", ""risk:medium"", ""template_id:TPL_SUPPORT_V1""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:TEMPLATE:customer_support,reference,template_ref,TPL_SUPPORT_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""template_id"": ""TPL_SUPPORT_V1""}","[""kind:template_ref"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:SECTION:customer_support:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:customer_support"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:customer_support""]",domain_policy_prompt_compiler,customer_support,7
ATOM:domain_policy_prompt_compiler:PROFILE:research_summary,rule,domain_profile,research_summary,"{""default_template_id"": ""TPL_RESEARCH_SUMMARY_V1"", ""description"": ""Research synthesis spec with citations requirement"", ""domain_type"": ""research_summary"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium""}","[""domain_type:research_summary"", ""kind:domain_profile"", ""risk:medium"", ""template_id:TPL_RESEARCH_SUMMARY_V1""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:TEMPLATE:research_summary,reference,template_ref,TPL_RESEARCH_SUMMARY_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""template_id"": ""TPL_RESEARCH_SUMMARY_V1""}","[""kind:template_ref"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:SECTION:research_summary:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:research_summary"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:research_summary""]",domain_policy_prompt_compiler,research_summary,8
ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,rule,domain_profile,data_ops,"{""default_template_id"": ""TPL_DATA_OPS_V1"", ""description"": ""Dataset transformation/validation spec (non-execution)"", ""domain_type"": ""data_ops"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium""}","[""domain_type:data_ops"", ""kind:domain_profile"", ""risk:medium"", ""template_id:TPL_DATA_OPS_V1""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:TEMPLATE:data_ops,reference,template_ref,TPL_DATA_OPS_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""template_id"": ""TPL_DATA_OPS_V1""}","[""kind:template_ref"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:SECTION:data_ops:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:data_ops"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:data_ops""]",domain_policy_prompt_compiler,data_ops,9
ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,rule,domain_profile,marketing_copy,"{""default_template_id"": ""TPL_MARKETING_COPY_V1"", ""description"": ""Marketing copy + positioning spec"", ""domain_type"": ""marketing_copy"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""low""}","[""domain_type:marketing_copy"", ""kind:domain_profile"", ""risk:low"", ""template_id:TPL_MARKETING_COPY_V1""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:TEMPLATE:marketing_copy,reference,template_ref,TPL_MARKETING_COPY_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""template_id"": ""TPL_MARKETING_COPY_V1""}","[""kind:template_ref"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:SECTION:marketing_copy:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:marketing_copy""]",domain_policy_prompt_compiler,marketing_copy,10
ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,rule,domain_profile,legal_comms,"{""default_template_id"": ""TPL_LEGAL_COMMS_V1"", ""description"": ""Non-legal-advice drafting spec with disclaimers"", ""domain_type"": ""legal_comms"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""high""}","[""domain_type:legal_comms"", ""kind:domain_profile"", ""risk:high"", ""template_id:TPL_LEGAL_COMMS_V1""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:TEMPLATE:legal_comms,reference,template_ref,TPL_LEGAL_COMMS_V1,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""template_id"": ""TPL_LEGAL_COMMS_V1""}","[""kind:template_ref"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:SECTION:legal_comms:01,pattern,required_section,Goal,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:SECTION:legal_comms:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:SECTION:legal_comms:03,pattern,required_section,Directives,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:SECTION:legal_comms:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
ATOM:domain_policy_prompt_compiler:SECTION:legal_comms:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:legal_comms""]",domain_policy_prompt_compiler,legal_comms,11
