atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_PROJECT_SPEC_V1:02,rule,constraint,ask missing info,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PROJECT_SPEC_V1""}","[""kind:constraint"", ""parent:TPL_PROJECT_SPEC_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PROJECT_SPEC_V1,2
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:OUTPUT_FORMAT:TPL_PROJECT_SPEC_V1,pattern,output_format,Markdown with fixed headings,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PROJECT_SPEC_V1""}","[""kind:output_format"", ""parent:TPL_PROJECT_SPEC_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PROJECT_SPEC_V1,2
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:TONE:TPL_PROJECT_SPEC_V1,reference,tone_policy_ref,Clear and practical,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PROJECT_SPEC_V1"", ""tone_policy"": ""Clear and practical""}","[""kind:tone_policy_ref"", ""parent:TPL_PROJECT_SPEC_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PROJECT_SPEC_V1,2
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:RISK:TPL_PROJECT_SPEC_V1,value,risk_baseline,low,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PROJECT_SPEC_V1"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:TPL_PROJECT_SPEC_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PROJECT_SPEC_V1,2
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1,rule,template_profile,Engineering Spec v1,"{""constraints"": ""No execution claims; no tool usage"", ""directives"": ""Request minimal repro + propose steps"", ""domain_type"": ""engineering"", ""output_format"": ""Markdown + checklists"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium"", ""template_id"": ""TPL_ENGINEERING_V1"", ""template_name"": ""Engineering Spec v1"", ""tone_policy"": ""Precise and cautious""}","[""domain_type:engineering"", ""kind:template_profile"", ""risk:medium"", ""template_id:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:01,pattern,required_section,Goal,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:03,pattern,required_section,Directives,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_ENGINEERING_V1:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:DIRECTIVE:TPL_ENGINEERING_V1:01,rule,directive,Request minimal repro + propose steps,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1""}","[""kind:directive"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_ENGINEERING_V1:01,rule,constraint,No execution claims,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1""}","[""kind:constraint"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_ENGINEERING_V1:02,rule,constraint,no tool usage,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1""}","[""kind:constraint"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:OUTPUT_FORMAT:TPL_ENGINEERING_V1,pattern,output_format,Markdown + checklists,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1""}","[""kind:output_format"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:TONE:TPL_ENGINEERING_V1,reference,tone_policy_ref,Precise and cautious,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""tone_policy"": ""Precise and cautious""}","[""kind:tone_policy_ref"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:RISK:TPL_ENGINEERING_V1,value,risk_baseline,medium,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_ENGINEERING_V1"", ""risk_baseline"": ""medium""}","[""kind:risk_baseline"", ""parent:TPL_ENGINEERING_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_ENGINEERING_V1,3
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1,rule,template_profile,Creative Spec v1,"{""constraints"": ""Avoid clichés; stay within constraints"", ""directives"": ""Define style + constraints + variation knobs"", ""domain_type"": ""creative"", ""output_format"": ""Markdown + examples blocks"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""low"", ""template_id"": ""TPL_CREATIVE_V1"", ""template_name"": ""Creative Spec v1"", ""tone_policy"": ""Playful but controlled""}","[""domain_type:creative"", ""kind:template_profile"", ""risk:low"", ""template_id:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:01,pattern,required_section,Goal,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:03,pattern,required_section,Directives,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_CREATIVE_V1:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:DIRECTIVE:TPL_CREATIVE_V1:01,rule,directive,Define style + constraints + variation knobs,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1""}","[""kind:directive"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_CREATIVE_V1:01,rule,constraint,Avoid clichés,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1""}","[""kind:constraint"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_CREATIVE_V1:02,rule,constraint,stay within constraints,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1""}","[""kind:constraint"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:OUTPUT_FORMAT:TPL_CREATIVE_V1,pattern,output_format,Markdown + examples blocks,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1""}","[""kind:output_format"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:TONE:TPL_CREATIVE_V1,reference,tone_policy_ref,Playful but controlled,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""tone_policy"": ""Playful but controlled""}","[""kind:tone_policy_ref"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:RISK:TPL_CREATIVE_V1,value,risk_baseline,low,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_CREATIVE_V1"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:TPL_CREATIVE_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_CREATIVE_V1,4
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1,rule,template_profile,Persona Spec v1,"{""constraints"": ""No unsafe roleplay; no external claims"", ""directives"": ""Specify voice+boundaries+behaviors"", ""domain_type"": ""persona"", ""output_format"": ""Markdown + bullets"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""low"", ""template_id"": ""TPL_PERSONA_V1"", ""template_name"": ""Persona Spec v1"", ""tone_policy"": ""Distinct and consistent""}","[""domain_type:persona"", ""kind:template_profile"", ""risk:low"", ""template_id:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:01,pattern,required_section,Goal,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:03,pattern,required_section,Directives,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Directives""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:04,pattern,required_section,Constraints,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Constraints""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:05,pattern,required_section,Output Format,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Output Format""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:06,pattern,required_section,Tone Policy,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""Tone Policy""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_PERSONA_V1:07,pattern,required_section,System Metrics,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""section"": ""System Metrics""}","[""kind:required_section"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:DIRECTIVE:TPL_PERSONA_V1:01,rule,directive,Specify voice+boundaries+behaviors,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1""}","[""kind:directive"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_PERSONA_V1:01,rule,constraint,No unsafe roleplay,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1""}","[""kind:constraint"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:CONSTRAINT:TPL_PERSONA_V1:02,rule,constraint,no external claims,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1""}","[""kind:constraint"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:OUTPUT_FORMAT:TPL_PERSONA_V1,pattern,output_format,Markdown + bullets,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1""}","[""kind:output_format"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:TONE:TPL_PERSONA_V1,reference,tone_policy_ref,Distinct and consistent,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""tone_policy"": ""Distinct and consistent""}","[""kind:tone_policy_ref"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:RISK:TPL_PERSONA_V1,value,risk_baseline,low,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_PERSONA_V1"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:TPL_PERSONA_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_PERSONA_V1,5
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_DECISION_V1,rule,template_profile,Decision Spec v1,"{""constraints"": ""No false certainty; show assumptions"", ""directives"": ""Define options + criteria + scoring"", ""domain_type"": ""decision_analysis"", ""output_format"": ""Markdown + tables"", ""required_sections"": ""Goal|Inputs Required|Directives|Constraints|Output Format|Tone Policy|System Metrics"", ""risk_baseline"": ""medium"", ""template_id"": ""TPL_DECISION_V1"", ""template_name"": ""Decision Spec v1"", ""tone_policy"": ""Neutral and analytical""}","[""domain_type:decision_analysis"", ""kind:template_profile"", ""risk:medium"", ""template_id:TPL_DECISION_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_DECISION_V1,6
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_DECISION_V1:01,pattern,required_section,Goal,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_DECISION_V1"", ""section"": ""Goal""}","[""kind:required_section"", ""parent:TPL_DECISION_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_DECISION_V1,6
ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:SECTION:TPL_DECISION_V1:02,pattern,required_section,Inputs Required,"{""parent"": ""ATOM:prompt_template_catalogue_prompt_compiler_gardenier_agent:PROFILE:TPL_DECISION_V1"", ""section"": ""Inputs Required""}","[""kind:required_section"", ""parent:TPL_DECISION_V1""]",prompt_template_catalogue_prompt_compiler_gardenier_agent,TPL_DECISION_V1,6
